T_out,Press_mm_hg,RH_out
10.55,760.6,75
10.3,760.6,78
10.23,760.6,77.83
10.17,760.6,77.67
10.1,760.6,77.5
10.03,760.6,77.33
9.97,760.6,77.17
9.9,760.6,77
9.8,760.55,77.17
9.7,760.5,77.33
9.6,760.45,77.5
9.5,760.4,77.67
9.4,760.35,77.83
9.3,760.3,78
9.27,760.28,78.5
9.23,760.27,79
9.2,760.25,79.5
9.17,760.23,80
9.13,760.22,80.5
9.1,760.2,81
9.08,760.17,81.83
9.07,760.13,82.67
9.05,760.1,83.5
9.03,760.07,84.33
9.02,760.03,85.17
9,760,86
9.1,759.93,86.83
9.2,759.87,87.67
9.3,759.8,88.5
9.4,759.73,89.33
9.5,759.67,90.17
9.6,759.6,91
9.43,759.53,91.5
9.27,759.47,92
9.1,759.4,92.5
8.93,759.33,93
8.77,759.27,93.5
8.6,759.2,94
8.45,759.13,94.17
8.3,759.07,94.33
8.15,759,94.5
8,758.93,94.67
7.85,758.87,94.83
7.7,758.8,95
7.83,758.78,95
7.97,758.77,95
8.1,758.75,95
8.23,758.73,95
8.37,758.72,95
8.5,758.7,95
8.67,758.72,94.33
8.83,758.73,93.67
9,758.75,93
9.17,758.77,92.33
9.33,758.78,91.67
9.5,758.8,91
9.68,758.82,90.17
9.87,758.83,89.33
10.05,758.85,88.5
10.23,758.87,87.67
10.42,758.88,86.83
10.6,758.9,86
10.77,758.9,85.17
10.93,758.9,84.33
11.1,758.9,83.5
11.27,758.9,82.67
11.43,758.9,81.83
11.6,758.9,81
12.02,758.88,79.33
12.43,758.87,77.67
12.85,758.85,76
13.27,758.83,74.33
13.68,758.82,72.67
14.1,758.8,71
14.38,758.78,69.83
14.67,758.77,68.67
14.95,758.75,67.5
15.23,758.73,66.33
15.52,758.72,65.17
15.8,758.7,64
16,758.67,62.67
16.2,758.63,61.33
16.4,758.6,60
16.6,758.57,58.67
16.8,758.53,57.33
17,758.5,56
16.87,758.45,56.67
16.73,758.4,57.33
16.6,758.35,58
16.47,758.3,58.67
16.33,758.25,59.33
16.2,758.2,60
16.23,758.17,60.17
16.27,758.13,60.33
16.3,758.1,60.5
16.33,758.07,60.67
16.37,758.03,60.83
16.4,758,61
16.35,757.96,61.25
16.3,757.91,61.5
16.25,757.87,61.75
16.2,757.82,62
16.15,757.78,62.25
16.1,757.73,62.5
16.05,757.69,62.75
16,757.64,63
15.95,757.6,63.25
15.9,757.56,63.5
15.85,757.51,63.75
15.8,757.47,64
15.75,757.42,64.25
15.7,757.38,64.5
15.65,757.33,64.75
15.6,757.29,65
15.55,757.24,65.25
15.5,757.2,65.5
15.45,757.16,65.75
15.4,757.11,66
15.35,757.07,66.25
15.3,757.02,66.5
15.25,756.98,66.75
15.2,756.93,67
15.15,756.89,67.25
15.1,756.84,67.5
15.05,756.8,67.75
15,756.76,68
14.95,756.71,68.25
14.9,756.67,68.5
14.85,756.62,68.75
14.8,756.58,69
14.75,756.53,69.25
14.7,756.49,69.5
14.65,756.44,69.75
14.6,756.4,70
14.25,756.42,71.67
13.9,756.43,73.33
13.55,756.45,75
13.2,756.47,76.67
12.85,756.48,78.33
12.5,756.5,80
12.33,756.47,80.83
12.17,756.43,81.67
12,756.4,82.5
11.83,756.37,83.33
11.67,756.33,84.17
11.5,756.3,85
11.58,756.28,84.17
11.67,756.27,83.33
11.75,756.25,82.5
11.83,756.23,81.67
11.92,756.22,80.83
12,756.2,80
12.13,756.15,78.67
12.27,756.1,77.33
12.4,756.05,76
12.53,756,74.67
12.67,755.95,73.33
12.8,755.9,72
12.22,755.83,74.33
11.63,755.77,76.67
11.05,755.7,79
10.47,755.63,81.33
9.88,755.57,83.67
9.3,755.5,86
9.12,755.45,86.5
8.93,755.4,87
8.75,755.35,87.5
8.57,755.3,88
8.38,755.25,88.5
8.2,755.2,89
8.37,755.1,89.5
8.53,755,90
8.7,754.9,90.5
8.87,754.8,91
9.03,754.7,91.5
9.2,754.6,92
9.33,754.5,91.5
9.47,754.4,91
9.6,754.3,90.5
9.73,754.2,90
9.87,754.1,89.5
10,754,89
10.03,753.93,88.83
10.07,753.87,88.67
10.1,753.8,88.5
10.13,753.73,88.33
10.17,753.67,88.17
10.2,753.6,88
10.3,753.53,87.33
10.4,753.47,86.67
10.5,753.4,86
10.6,753.33,85.33
10.7,753.27,84.67
10.8,753.2,84
10.97,753.13,83.5
11.13,753.07,83
11.3,753,82.5
11.47,752.93,82
11.63,752.87,81.5
11.8,752.8,81
12.02,752.75,80.33
12.23,752.7,79.67
12.45,752.65,79
12.67,752.6,78.33
12.88,752.55,77.67
13.1,752.5,77
13.43,752.43,75.67
13.77,752.37,74.33
14.1,752.3,73
14.43,752.23,71.67
14.77,752.17,70.33
15.1,752.1,69
15.22,752.02,68.67
15.33,751.93,68.33
15.45,751.85,68
15.57,751.77,67.67
15.68,751.68,67.33
15.8,751.6,67
15.87,751.55,67
15.93,751.5,67
16,751.45,67
16.07,751.4,67
16.13,751.35,67
16.2,751.3,67
16.2,751.2,65.67
16.2,751.1,64.33
16.2,751,63
16.2,750.9,61.67
16.2,750.8,60.33
16.2,750.7,59
16.37,750.62,58.67
16.53,750.53,58.33
16.7,750.45,58
16.87,750.37,57.67
17.03,750.28,57.33
17.2,750.2,57
17.25,750.13,56.83
17.3,750.07,56.67
17.35,750,56.5
17.4,749.93,56.33
17.45,749.87,56.17
17.5,749.8,56
17.55,749.77,55.33
17.6,749.73,54.67
17.65,749.7,54
17.7,749.67,53.33
17.75,749.63,52.67
17.8,749.6,52
17.58,749.53,52.33
17.37,749.47,52.67
17.15,749.4,53
16.93,749.33,53.33
16.72,749.27,53.67
16.5,749.2,54
16.28,749.15,55.33
16.07,749.1,56.67
15.85,749.05,58
15.63,749,59.33
15.42,748.95,60.67
15.2,748.9,62
14.75,748.9,66.83
14.3,748.9,71.67
13.85,748.9,76.5
13.4,748.9,81.33
12.95,748.9,86.17
12.5,748.9,91
12.48,748.83,91.17
12.47,748.77,91.33
12.45,748.7,91.5
12.43,748.63,91.67
12.42,748.57,91.83
12.4,748.5,92
12.3,748.47,92
12.2,748.43,92
12.1,748.4,92
12,748.37,92
11.9,748.33,92
11.8,748.3,92
11.52,748.38,91.5
11.23,748.47,91
10.95,748.55,90.5
10.67,748.63,90
10.38,748.72,89.5
10.1,748.8,89
10.05,748.82,89.5
10,748.83,90
9.95,748.85,90.5
9.9,748.87,91
9.85,748.88,91.5
9.8,748.9,92
9.63,748.93,92.5
9.47,748.97,93
9.3,749,93.5
9.13,749.03,94
8.97,749.07,94.5
8.8,749.1,95
8.73,749.12,95
8.67,749.13,95
8.6,749.15,95
8.53,749.17,95
8.47,749.18,95
8.4,749.2,95
8.25,749.18,95.17
8.1,749.17,95.33
7.95,749.15,95.5
7.8,749.13,95.67
7.65,749.12,95.83
7.5,749.1,96
7.6,749.12,96.17
7.7,749.13,96.33
7.8,749.15,96.5
7.9,749.17,96.67
8,749.18,96.83
8.1,749.2,97
8.08,749.23,97
8.07,749.27,97
8.05,749.3,97
8.03,749.33,97
8.02,749.37,97
8,749.4,97
8,749.43,96.83
8,749.47,96.67
8,749.5,96.5
8,749.53,96.33
8,749.57,96.17
8,749.6,96
7.92,749.67,96.17
7.83,749.73,96.33
7.75,749.8,96.5
7.67,749.87,96.67
7.58,749.93,96.83
7.5,750,97
7.57,750.1,96.67
7.63,750.2,96.33
7.7,750.3,96
7.77,750.4,95.67
7.83,750.5,95.33
7.9,750.6,95
8.02,750.72,95
8.13,750.83,95
8.25,750.95,95
8.37,751.07,95
8.48,751.18,95
8.6,751.3,95
8.77,751.42,93.92
8.93,751.55,92.83
9.1,751.67,91.75
9.27,751.8,90.67
9.43,751.92,89.58
9.6,752.05,88.5
9.77,752.17,87.42
9.93,752.3,86.33
10.1,752.42,85.25
10.27,752.55,84.17
10.43,752.67,83.08
10.6,752.8,82
10.8,752.9,80.83
11,753,79.67
11.2,753.1,78.5
11.4,753.2,77.33
11.6,753.3,76.17
11.8,753.4,75
11.97,753.5,73.67
12.13,753.6,72.33
12.3,753.7,71
12.47,753.8,69.67
12.63,753.9,68.33
12.8,754,67
13.22,754.1,65
13.63,754.2,63
14.05,754.3,61
14.47,754.4,59
14.88,754.5,57
15.3,754.6,55
15.45,754.6,54.17
15.6,754.6,53.33
15.75,754.6,52.5
15.9,754.6,51.67
16.05,754.6,50.83
16.2,754.6,50
16.4,754.67,49.17
16.6,754.73,48.33
16.8,754.8,47.5
17,754.87,46.67
17.2,754.93,45.83
17.4,755,45
17.25,755.05,46.17
17.1,755.1,47.33
16.95,755.15,48.5
16.8,755.2,49.67
16.65,755.25,50.83
16.5,755.3,52
16.67,755.33,50.83
16.83,755.37,49.67
17,755.4,48.5
17.17,755.43,47.33
17.33,755.47,46.17
17.5,755.5,45
17.58,755.53,45.33
17.67,755.57,45.67
17.75,755.6,46
17.83,755.63,46.33
17.92,755.67,46.67
18,755.7,47
17.93,755.73,47.17
17.87,755.77,47.33
17.8,755.8,47.5
17.73,755.83,47.67
17.67,755.87,47.83
17.6,755.9,48
17.38,756.02,49.67
17.17,756.13,51.33
16.95,756.25,53
16.73,756.37,54.67
16.52,756.48,56.33
16.3,756.6,58
16.17,756.67,59.83
16.03,756.73,61.67
15.9,756.8,63.5
15.77,756.87,65.33
15.63,756.93,67.17
15.5,757,69
15.17,757.1,70.83
14.83,757.2,72.67
14.5,757.3,74.5
14.17,757.4,76.33
13.83,757.5,78.17
13.5,757.6,80
13.28,757.63,79.83
13.07,757.67,79.67
12.85,757.7,79.5
12.63,757.73,79.33
12.42,757.77,79.17
12.2,757.8,79
11.93,757.78,80.17
11.67,757.77,81.33
11.4,757.75,82.5
11.13,757.73,83.67
10.87,757.72,84.83
10.6,757.7,86
10.52,757.73,86
10.43,757.77,86
10.35,757.8,86
10.27,757.83,86
10.18,757.87,86
10.1,757.9,86
9.97,757.88,86.17
9.83,757.87,86.33
9.7,757.85,86.5
9.57,757.83,86.67
9.43,757.82,86.83
9.3,757.8,87
9.38,757.78,86.83
9.47,757.77,86.67
9.55,757.75,86.5
9.63,757.73,86.33
9.72,757.72,86.17
9.8,757.7,86
9.83,757.7,87.5
9.87,757.7,89
9.9,757.7,90.5
9.93,757.7,92
9.97,757.7,93.5
10,757.7,95
10.1,757.65,94.5
10.2,757.6,94
10.3,757.55,93.5
10.4,757.5,93
10.5,757.45,92.5
10.6,757.4,92
10.72,757.38,91.83
10.83,757.37,91.67
10.95,757.35,91.5
11.07,757.33,91.33
11.18,757.32,91.17
11.3,757.3,91
11.38,757.35,90.5
11.47,757.4,90
11.55,757.45,89.5
11.63,757.5,89
11.72,757.55,88.5
11.8,757.6,88
11.88,757.62,88
11.97,757.63,88
12.05,757.65,88
12.13,757.67,88
12.22,757.68,88
12.3,757.7,88
12.52,757.72,87.67
12.73,757.73,87.33
12.95,757.75,87
13.17,757.77,86.67
13.38,757.78,86.33
13.6,757.8,86
13.63,757.83,85.83
13.67,757.87,85.67
13.7,757.9,85.5
13.73,757.93,85.33
13.77,757.97,85.17
13.8,758,85
13.85,758.02,85
13.9,758.03,85
13.95,758.05,85
14,758.07,85
14.05,758.08,85
14.1,758.1,85
14.08,758.15,86.17
14.07,758.2,87.33
14.05,758.25,88.5
14.03,758.3,89.67
14.02,758.35,90.83
14,758.4,92
14.13,758.42,91.83
14.27,758.43,91.67
14.4,758.45,91.5
14.53,758.47,91.33
14.67,758.48,91.17
14.8,758.5,91
15,758.48,90.33
15.2,758.47,89.67
15.4,758.45,89
15.6,758.43,88.33
15.8,758.42,87.67
16,758.4,87
15.97,758.38,86.5
15.93,758.37,86
15.9,758.35,85.5
15.87,758.33,85
15.83,758.32,84.5
15.8,758.3,84
15.97,758.3,82.83
16.13,758.3,81.67
16.3,758.3,80.5
16.47,758.3,79.33
16.63,758.3,78.17
16.8,758.3,77
17,758.25,75.5
17.2,758.2,74
17.4,758.15,72.5
17.6,758.1,71
17.8,758.05,69.5
18,758,68
18.05,758.02,66.5
18.1,758.03,65
18.15,758.05,63.5
18.2,758.07,62
18.25,758.08,60.5
18.3,758.1,59
18.32,758.08,58.67
18.33,758.07,58.33
18.35,758.05,58
18.37,758.03,57.67
18.38,758.02,57.33
18.4,758,57
18.22,758.02,56.83
18.03,758.03,56.67
17.85,758.05,56.5
17.67,758.07,56.33
17.48,758.08,56.17
17.3,758.1,56
17.05,758.1,58.17
16.8,758.1,60.33
16.55,758.1,62.5
16.3,758.1,64.67
16.05,758.1,66.83
15.8,758.1,69
15.42,758.13,71.5
15.03,758.17,74
14.65,758.2,76.5
14.27,758.23,79
13.88,758.27,81.5
13.5,758.3,84
13.45,758.3,84.33
13.4,758.3,84.67
13.35,758.3,85
13.3,758.3,85.33
13.25,758.3,85.67
13.2,758.3,86
13.35,758.25,86.83
13.5,758.2,87.67
13.65,758.15,88.5
13.8,758.1,89.33
13.95,758.05,90.17
14.1,758,91
14.1,757.95,91
14.1,757.9,91
14.1,757.85,91
14.1,757.8,91
14.1,757.75,91
14.1,757.7,91
14.13,757.62,90.83
14.17,757.53,90.67
14.2,757.45,90.5
14.23,757.37,90.33
14.27,757.28,90.17
14.3,757.2,90
14.27,757.15,90.17
14.23,757.1,90.33
14.2,757.05,90.5
14.17,757,90.67
14.13,756.95,90.83
14.1,756.9,91
14.02,756.85,91.17
13.93,756.8,91.33
13.85,756.75,91.5
13.77,756.7,91.67
13.68,756.65,91.83
13.6,756.6,92
13.47,756.57,92.33
13.33,756.53,92.67
13.2,756.5,93
13.07,756.47,93.33
12.93,756.43,93.67
12.8,756.4,94
12.83,756.4,94
12.87,756.4,94
12.9,756.4,94
12.93,756.4,94
12.97,756.4,94
13,756.4,94
13.08,756.42,94
13.17,756.43,94
13.25,756.45,94
13.33,756.47,94
13.42,756.48,94
13.5,756.5,94
13.67,756.47,93.5
13.83,756.43,93
14,756.4,92.5
14.17,756.37,92
14.33,756.33,91.5
14.5,756.3,91
14.73,756.32,90
14.97,756.33,89
15.2,756.35,88
15.43,756.37,87
15.67,756.38,86
15.9,756.4,85
16.15,756.38,83.67
16.4,756.37,82.33
16.65,756.35,81
16.9,756.33,79.67
17.15,756.32,78.33
17.4,756.3,77
17.58,756.27,75.33
17.77,756.23,73.67
17.95,756.2,72
18.13,756.17,70.33
18.32,756.13,68.67
18.5,756.1,67
18.63,756.03,66.67
18.77,755.97,66.33
18.9,755.9,66
19.03,755.83,65.67
19.17,755.77,65.33
19.3,755.7,65
19.43,755.62,64.83
19.57,755.53,64.67
19.7,755.45,64.5
19.83,755.37,64.33
19.97,755.28,64.17
20.1,755.2,64
20.33,755.17,62.83
20.57,755.13,61.67
20.8,755.1,60.5
21.03,755.07,59.33
21.27,755.03,58.17
21.5,755,57
21.6,754.97,56.83
21.7,754.93,56.67
21.8,754.9,56.5
21.9,754.87,56.33
22,754.83,56.17
22.1,754.8,56
22.2,754.72,55
22.3,754.63,54
22.4,754.55,53
22.5,754.47,52
22.6,754.38,51
22.7,754.3,50
22.77,754.25,49.83
22.83,754.2,49.67
22.9,754.15,49.5
22.97,754.1,49.33
23.03,754.05,49.17
23.1,754,49
23.05,753.93,49.83
23,753.87,50.67
22.95,753.8,51.5
22.9,753.73,52.33
22.85,753.67,53.17
22.8,753.6,54
22.68,753.55,54.33
22.57,753.5,54.67
22.45,753.45,55
22.33,753.4,55.33
22.22,753.35,55.67
22.1,753.3,56
21.87,753.22,57.17
21.63,753.13,58.33
21.4,753.05,59.5
21.17,752.97,60.67
20.93,752.88,61.83
20.7,752.8,63
20.38,752.85,65.17
20.07,752.9,67.33
19.75,752.95,69.5
19.43,753,71.67
19.12,753.05,73.83
18.8,753.1,76
18.82,753.05,75.33
18.83,753,74.67
18.85,752.95,74
18.87,752.9,73.33
18.88,752.85,72.67
18.9,752.8,72
18.9,752.68,72.33
18.9,752.57,72.67
18.9,752.45,73
18.9,752.33,73.33
18.9,752.22,73.67
18.9,752.1,74
18.75,752.08,74.83
18.6,752.07,75.67
18.45,752.05,76.5
18.3,752.03,77.33
18.15,752.02,78.17
18,752,79
17.87,751.88,79.83
17.73,751.77,80.67
17.6,751.65,81.5
17.47,751.53,82.33
17.33,751.42,83.17
17.2,751.3,84
17.3,751.18,82.83
17.4,751.07,81.67
17.5,750.95,80.5
17.6,750.83,79.33
17.7,750.72,78.17
17.8,750.6,77
17.77,750.53,77
17.73,750.47,77
17.7,750.4,77
17.67,750.33,77
17.63,750.27,77
17.6,750.2,77
17.47,750.02,77.67
17.33,749.83,78.33
17.2,749.65,79
17.07,749.47,79.67
16.93,749.28,80.33
16.8,749.1,81
16.45,749.25,83
16.1,749.4,85
15.75,749.55,87
15.4,749.7,89
15.05,749.85,91
14.7,750,93
14.6,749.83,93.83
14.5,749.67,94.67
14.4,749.5,95.5
14.3,749.33,96.33
14.2,749.17,97.17
14.1,749,98
14.18,749.17,97.83
14.27,749.33,97.67
14.35,749.5,97.5
14.43,749.67,97.33
14.52,749.83,97.17
14.6,750,97
14.68,750.02,96.83
14.77,750.03,96.67
14.85,750.05,96.5
14.93,750.07,96.33
15.02,750.08,96.17
15.1,750.1,96
15.13,750.12,95.5
15.17,750.13,95
15.2,750.15,94.5
15.23,750.17,94
15.27,750.18,93.5
15.3,750.2,93
15.42,750.27,93
15.53,750.33,93
15.65,750.4,93
15.77,750.47,93
15.88,750.53,93
16,750.6,93
15.97,750.63,93.17
15.93,750.67,93.33
15.9,750.7,93.5
15.87,750.73,93.67
15.83,750.77,93.83
15.8,750.8,94
15.83,750.77,93.5
15.87,750.73,93
15.9,750.7,92.5
15.93,750.67,92
15.97,750.63,91.5
16,750.6,91
15.97,750.6,91
15.93,750.6,91
15.9,750.6,91
15.87,750.6,91
15.83,750.6,91
15.8,750.6,91
15.88,750.55,90.67
15.97,750.5,90.33
16.05,750.45,90
16.13,750.4,89.67
16.22,750.35,89.33
16.3,750.3,89
16.4,750.28,88.33
16.5,750.27,87.67
16.6,750.25,87
16.7,750.23,86.33
16.8,750.22,85.67
16.9,750.2,85
16.78,750.2,85.83
16.67,750.2,86.67
16.55,750.2,87.5
16.43,750.2,88.33
16.32,750.2,89.17
16.2,750.2,90
16.25,750.2,90
16.3,750.2,90
16.35,750.2,90
16.4,750.2,90
16.45,750.2,90
16.5,750.2,90
16.38,750.17,90.67
16.27,750.13,91.33
16.15,750.1,92
16.03,750.07,92.67
15.92,750.03,93.33
15.8,750,94
15.85,749.98,94
15.9,749.97,94
15.95,749.95,94
16,749.93,94
16.05,749.92,94
16.1,749.9,94
15.97,749.92,94
15.83,749.93,94
15.7,749.95,94
15.57,749.97,94
15.43,749.98,94
15.3,750,94
14.92,750.07,94.33
14.53,750.13,94.67
14.15,750.2,95
13.77,750.27,95.33
13.38,750.33,95.67
13,750.4,96
12.88,750.55,95.67
12.77,750.7,95.33
12.65,750.85,95
12.53,751,94.67
12.42,751.15,94.33
12.3,751.3,94
12.22,751.35,94.33
12.13,751.4,94.67
12.05,751.45,95
11.97,751.5,95.33
11.88,751.55,95.67
11.8,751.6,96
11.77,751.63,96
11.73,751.67,96
11.7,751.7,96
11.67,751.73,96
11.63,751.77,96
11.6,751.8,96
11.55,751.88,96.17
11.5,751.97,96.33
11.45,752.05,96.5
11.4,752.13,96.67
11.35,752.22,96.83
11.3,752.3,97
11.27,752.33,96.83
11.23,752.37,96.67
11.2,752.4,96.5
11.17,752.43,96.33
11.13,752.47,96.17
11.1,752.5,96
11.1,752.57,95.67
11.1,752.63,95.33
11.1,752.7,95
11.1,752.77,94.67
11.1,752.83,94.33
11.1,752.9,94
11.07,752.88,94.17
11.03,752.87,94.33
11,752.85,94.5
10.97,752.83,94.67
10.93,752.82,94.83
10.9,752.8,95
10.9,752.9,95
10.9,753,95
10.9,753.1,95
10.9,753.2,95
10.9,753.3,95
10.9,753.4,95
10.9,753.43,95
10.9,753.47,95
10.9,753.5,95
10.9,753.53,95
10.9,753.57,95
10.9,753.6,95
10.93,753.67,95.17
10.97,753.73,95.33
11,753.8,95.5
11.03,753.87,95.67
11.07,753.93,95.83
11.1,754,96
11.17,754.1,96
11.23,754.2,96
11.3,754.3,96
11.37,754.4,96
11.43,754.5,96
11.5,754.6,96
11.57,754.65,95.33
11.63,754.7,94.67
11.7,754.75,94
11.77,754.8,93.33
11.83,754.85,92.67
11.9,754.9,92
12,754.95,90.67
12.1,755,89.33
12.2,755.05,88
12.3,755.1,86.67
12.4,755.15,85.33
12.5,755.2,84
12.58,755.28,84
12.67,755.37,84
12.75,755.45,84
12.83,755.53,84
12.92,755.62,84
13,755.7,84
12.98,755.77,84
12.97,755.83,84
12.95,755.9,84
12.93,755.97,84
12.92,756.03,84
12.9,756.1,84
13.13,756.12,82
13.37,756.13,80
13.6,756.15,78
13.83,756.17,76
14.07,756.18,74
14.3,756.2,72
14.47,756.27,71.83
14.63,756.33,71.67
14.8,756.4,71.5
14.97,756.47,71.33
15.13,756.53,71.17
15.3,756.6,71
15.28,756.65,70.67
15.27,756.7,70.33
15.25,756.75,70
15.23,756.8,69.67
15.22,756.85,69.33
15.2,756.9,69
15.13,756.97,69.67
15.07,757.03,70.33
15,757.1,71
14.93,757.17,71.67
14.87,757.23,72.33
14.8,757.3,73
14.82,757.35,72.33
14.83,757.4,71.67
14.85,757.45,71
14.87,757.5,70.33
14.88,757.55,69.67
14.9,757.6,69
14.87,757.65,69.83
14.83,757.7,70.67
14.8,757.75,71.5
14.77,757.8,72.33
14.73,757.85,73.17
14.7,757.9,74
14.62,757.95,74
14.53,758,74
14.45,758.05,74
14.37,758.1,74
14.28,758.15,74
14.2,758.2,74
14.02,758.28,74.5
13.83,758.37,75
13.65,758.45,75.5
13.47,758.53,76
13.28,758.62,76.5
13.1,758.7,77
12.97,758.78,77.17
12.83,758.87,77.33
12.7,758.95,77.5
12.57,759.03,77.67
12.43,759.12,77.83
12.3,759.2,78
12.13,759.22,78.5
11.97,759.23,79
11.8,759.25,79.5
11.63,759.27,80
11.47,759.28,80.5
11.3,759.3,81
11.27,759.32,81.5
11.23,759.33,82
11.2,759.35,82.5
11.17,759.37,83
11.13,759.38,83.5
11.1,759.4,84
11.1,759.45,84.17
11.1,759.5,84.33
11.1,759.55,84.5
11.1,759.6,84.67
11.1,759.65,84.83
11.1,759.7,85
11.1,759.72,85.33
11.1,759.73,85.67
11.1,759.75,86
11.1,759.77,86.33
11.1,759.78,86.67
11.1,759.8,87
11.05,759.78,86.83
11,759.77,86.67
10.95,759.75,86.5
10.9,759.73,86.33
10.85,759.72,86.17
10.8,759.7,86
10.77,759.68,86
10.73,759.67,86
10.7,759.65,86
10.67,759.63,86
10.63,759.62,86
10.6,759.6,86
10.55,759.62,86
10.5,759.63,86
10.45,759.65,86
10.4,759.67,86
10.35,759.68,86
10.3,759.7,86
10.3,759.68,85.67
10.3,759.67,85.33
10.3,759.65,85
10.3,759.63,84.67
10.3,759.62,84.33
10.3,759.6,84
10.27,759.6,84.17
10.23,759.6,84.33
10.2,759.6,84.5
10.17,759.6,84.67
10.13,759.6,84.83
10.1,759.6,85
10.1,759.6,84.67
10.1,759.6,84.33
10.1,759.6,84
10.1,759.6,83.67
10.1,759.6,83.33
10.1,759.6,83
10.13,759.6,82.5
10.17,759.6,82
10.2,759.6,81.5
10.23,759.6,81
10.27,759.6,80.5
10.3,759.6,80
10.33,759.57,80.33
10.37,759.53,80.67
10.4,759.5,81
10.43,759.47,81.33
10.47,759.43,81.67
10.5,759.4,82
10.52,759.4,82
10.53,759.4,82
10.55,759.4,82
10.57,759.4,82
10.58,759.4,82
10.6,759.4,82
10.62,759.42,81.67
10.63,759.43,81.33
10.65,759.45,81
10.67,759.47,80.67
10.68,759.48,80.33
10.7,759.5,80
10.87,759.52,79.17
11.03,759.53,78.33
11.2,759.55,77.5
11.37,759.57,76.67
11.53,759.58,75.83
11.7,759.6,75
11.88,759.53,74
12.07,759.47,73
12.25,759.4,72
12.43,759.33,71
12.62,759.27,70
12.8,759.2,69
12.93,759.15,69.17
13.07,759.1,69.33
13.2,759.05,69.5
13.33,759,69.67
13.47,758.95,69.83
13.6,758.9,70
13.75,758.88,69.5
13.9,758.87,69
14.05,758.85,68.5
14.2,758.83,68
14.35,758.82,67.5
14.5,758.8,67
14.45,758.75,66.67
14.4,758.7,66.33
14.35,758.65,66
14.3,758.6,65.67
14.25,758.55,65.33
14.2,758.5,65
14.15,758.48,65.33
14.1,758.47,65.67
14.05,758.45,66
14,758.43,66.33
13.95,758.42,66.67
13.9,758.4,67
13.95,758.35,66.83
14,758.3,66.67
14.05,758.25,66.5
14.1,758.2,66.33
14.15,758.15,66.17
14.2,758.1,66
14.05,758.08,65.83
13.9,758.07,65.67
13.75,758.05,65.5
13.6,758.03,65.33
13.45,758.02,65.17
13.3,758,65
13.15,757.97,66
13,757.93,67
12.85,757.9,68
12.7,757.87,69
12.55,757.83,70
12.4,757.8,71
12.22,757.85,71
12.03,757.9,71
11.85,757.95,71
11.67,758,71
11.48,758.05,71
11.3,758.1,71
11.13,758.1,71
10.97,758.1,71
10.8,758.1,71
10.63,758.1,71
10.47,758.1,71
10.3,758.1,71
10.2,758.1,72.33
10.1,758.1,73.67
10,758.1,75
9.9,758.1,76.33
9.8,758.1,77.67
9.7,758.1,79
9.63,758.12,79.33
9.57,758.13,79.67
9.5,758.15,80
9.43,758.17,80.33
9.37,758.18,80.67
9.3,758.2,81
9.22,758.18,81.83
9.13,758.17,82.67
9.05,758.15,83.5
8.97,758.13,84.33
8.88,758.12,85.17
8.8,758.1,86
8.65,758.05,87
8.5,758,88
8.35,757.95,89
8.2,757.9,90
8.05,757.85,91
7.9,757.8,92
7.83,757.77,92
7.77,757.73,92
7.7,757.7,92
7.63,757.67,92
7.57,757.63,92
7.5,757.6,92
7.32,757.55,92.17
7.13,757.5,92.33
6.95,757.45,92.5
6.77,757.4,92.67
6.58,757.35,92.83
6.4,757.3,93
6.37,757.28,93.17
6.33,757.27,93.33
6.3,757.25,93.5
6.27,757.23,93.67
6.23,757.22,93.83
6.2,757.2,94
6.18,757.17,94.5
6.17,757.13,95
6.15,757.1,95.5
6.13,757.07,96
6.12,757.03,96.5
6.1,757,97
6.22,757.03,97
6.33,757.07,97
6.45,757.1,97
6.57,757.13,97
6.68,757.17,97
6.8,757.2,97
7.05,757.22,96.33
7.3,757.23,95.67
7.55,757.25,95
7.8,757.27,94.33
8.05,757.28,93.67
8.3,757.3,93
8.47,757.3,91.67
8.63,757.3,90.33
8.8,757.3,89
8.97,757.3,87.67
9.13,757.3,86.33
9.3,757.3,85
9.47,757.28,83.5
9.63,757.27,82
9.8,757.25,80.5
9.97,757.23,79
10.13,757.22,77.5
10.3,757.2,76
10.68,757.17,73.5
11.07,757.13,71
11.45,757.1,68.5
11.83,757.07,66
12.22,757.03,63.5
12.6,757,61
12.72,756.97,61.33
12.83,756.93,61.67
12.95,756.9,62
13.07,756.87,62.33
13.18,756.83,62.67
13.3,756.8,63
13.4,756.78,63.33
13.5,756.77,63.67
13.6,756.75,64
13.7,756.73,64.33
13.8,756.72,64.67
13.9,756.7,65
14.03,756.67,63.67
14.17,756.63,62.33
14.3,756.6,61
14.43,756.57,59.67
14.57,756.53,58.33
14.7,756.5,57
14.7,756.47,57.17
14.7,756.43,57.33
14.7,756.4,57.5
14.7,756.37,57.67
14.7,756.33,57.83
14.7,756.3,58
14.9,756.28,57.67
15.1,756.27,57.33
15.3,756.25,57
15.5,756.23,56.67
15.7,756.22,56.33
15.9,756.2,56
15.92,756.2,55.17
15.93,756.2,54.33
15.95,756.2,53.5
15.97,756.2,52.67
15.98,756.2,51.83
16,756.2,51
16.08,756.18,51.83
16.17,756.17,52.67
16.25,756.15,53.5
16.33,756.13,54.33
16.42,756.12,55.17
16.5,756.1,56
